id,condition,can.mitigate,flagged,list_key,list_content,comment_key,comment_content,rank,mms_compat,human_code,human_comment
16,1,1,0,list.conseq,plants that can't survive increasing temperatures will die,list.conseq.comment,no,2,1,18,
16,1,1,0,list.conseq,extinctions will escalate dramatically,list.conseq.comment,no,3,1,11,
16,1,1,0,list.conseq,climatic conditions will fluctuate wildly,list.conseq.comment,no,4,1,20,
16,1,1,0,list.conseq,eventually the earth will become deforested and uninhabitable,list.conseq.comment,no,5,1,"25,18,11,",
17,1,1,0,list.conseq,inundation of coastal towns and cities with flood waters,list.conseq.comment,No,1,1,"26,40",
17,1,1,0,list.conseq,increasing ferocity of cyclones,list.conseq.comment,No,2,1,2,Subsumed this under storms
17,1,1,0,list.conseq,bushfires due to rising temperatures,list.conseq.comment,No,3,1,27,
19,2,1,0,list.conseq,idk,list.conseq.comment,no,1,1,0,
19,2,1,0,list.conseq,idk,list.conseq.comment,no,2,1,0,
19,2,1,0,list.conseq,idk,list.conseq.comment,no,3,1,0,
20,2,1,0,list.conseq,rising temperatures,list.conseq.comment,,1,1,22,
21,1,1,0,list.conseq,Loss in biodiversity,list.conseq.comment,,1,1,"18,11",
21,1,1,0,list.conseq,Loss of ice caps,list.conseq.comment,,2,1,12,
21,1,1,0,list.conseq,Rising sea levels,list.conseq.comment,,3,1,17,
21,1,1,0,list.conseq,Increased temperature,list.conseq.comment,,4,1,22,
21,1,1,0,list.conseq,Extreme weather events,list.conseq.comment,,5,1,46,
22,1,2,0,list.conseq,worsening of quality of air to breathe,list.conseq.comment,no,1,1,16,
22,1,2,0,list.conseq,cooler or warmer climates,list.conseq.comment,no,2,1,13,
23,2,2,0,list.conseq,Warmer weather,list.conseq.comment,no,1,1,22,
23,2,2,0,list.conseq,sea level rising,list.conseq.comment,no,2,1,17,
23,2,2,0,list.conseq,droughts,list.conseq.comment,no,3,1,6,
23,2,2,0,list.conseq,bushfires,list.conseq.comment,no,4,1,27,
23,2,2,0,list.conseq,declining animals in the ocean,list.conseq.comment,no,5,1,67,
23,2,2,0,list.conseq,,list.conseq.comment,no,6,1,-1,
24,2,2,0,list.conseq,eroison,list.conseq.comment,,1,1,21,
24,2,2,0,list.conseq,cyclones,list.conseq.comment,,2,1,2,
24,2,2,0,list.conseq,rain,list.conseq.comment,,3,1,24,
25,1,1,0,list.conseq,Uninhabitable earth,list.conseq.comment,No,1,1,25,
26,2,2,0,list.conseq,i dont know,list.conseq.comment,,1,1,0,
27,1,1,0,list.conseq,hurricane,list.conseq.comment,none,1,1,2,
27,1,1,0,list.conseq,floods,list.conseq.comment,none,2,1,28,
27,1,1,0,list.conseq,hot weather or cold weather,list.conseq.comment,none,3,1,13,
28,1,2,0,list.conseq,. Drought conditions affect plant growth,list.conseq.comment,no,1,1,"6,18",
28,1,2,0,list.conseq,. Crops have lower yields,list.conseq.comment,no,2,1,18,
28,1,2,0,list.conseq,. Animals lack enough feed,list.conseq.comment,no,3,1,67,
28,1,2,0,list.conseq,. Streams and rivers have reduced water for irrigation,list.conseq.comment,no,4,1,29,
28,1,2,0,list.conseq,. Dams dry up,list.conseq.comment,no,5,1,29,
28,1,2,0,list.conseq,. Food prices rise because of lower production,list.conseq.comment,no,6,1,8,
29,1,1,0,list.conseq,Most life could be damaged/destroyed,list.conseq.comment,"No, I feel it's pretty clear.",1,1,"11,18",
29,1,1,0,list.conseq,"The air could become dirty and polluted, a big issue for Asthmatics",list.conseq.comment,"No, I feel it's pretty clear.",2,1,16,
30,1,1,0,list.conseq,natural disasters,list.conseq.comment,,1,1,15,
30,1,1,0,list.conseq,lack of natural resources,list.conseq.comment,,2,1,30,
31,1,1,0,list.conseq,less water,list.conseq.comment,not sure,1,1,29,
31,1,1,0,list.conseq,hotter seasons,list.conseq.comment,not sure,2,1,22,
31,1,1,0,list.conseq,health problems,list.conseq.comment,not sure,3,1,5,
32,1,1,0,list.conseq,Rise of sea levels,list.conseq.comment,,1,1,17,
32,1,1,0,list.conseq,Less animals that depend on ice habitat,list.conseq.comment,,2,1,67,
33,1,1,0,list.conseq,unstable ecosystems,list.conseq.comment,,1,1,31,
34,1,3,0,list.conseq,"hot,flooding,rain,drought",list.conseq.comment,no,1,1,"22,28,32,6",
35,1,1,0,list.conseq,The temperatures in some locations will be too hot for people to live in,list.conseq.comment,,1,1,"22,9",Climate refuees seem to be the implication here
35,1,1,0,list.conseq,The increase in temperature will cause the ice in the arctic and arctic to melt causing flooding,list.conseq.comment,,2,1,"22,17,12,26,40",Opted for more mild interpretation of implications of 'coastal flooding'
36,2,3,0,list.conseq,Start of an ice age,list.conseq.comment,,1,1,33,
36,2,3,0,list.conseq,Melting of ice caps,list.conseq.comment,,2,1,17,
36,2,3,0,list.conseq,Rise in sea level,list.conseq.comment,,3,1,17,
37,2,2,0,list.conseq,the oceans may rise and islands could disappear,list.conseq.comment,I think that maybe because rainforests are being cleared that the supply of oxygen could be affected.,1,1,3,
37,2,2,0,list.conseq,some animals could become extinct,list.conseq.comment,I think that maybe because rainforests are being cleared that the supply of oxygen could be affected.,2,1,11,
37,2,2,0,list.conseq,oxygen cycle could possibly be affected,list.conseq.comment,I think that maybe because rainforests are being cleared that the supply of oxygen could be affected.,3,1,34,Determined by participants comments
38,1,1,0,list.conseq,More natural disasters,list.conseq.comment,,1,1,15,
38,1,1,0,list.conseq,Exponential rise in animal and plant extinctions,list.conseq.comment,,2,1,"11,18",
38,1,1,0,list.conseq,Even more heated political debates,list.conseq.comment,,3,1,35,
38,1,1,0,list.conseq,Running out of resources (such as coal energy) needed to support the population in some countries,list.conseq.comment,,4,1,30,
39,1,1,0,list.conseq,Grow more Trees and reduce usge of plastci,list.conseq.comment,None,1,1,"36,37",
40,1,2,0,list.conseq,Severe drought,list.conseq.comment,No,1,1,6,
40,1,2,0,list.conseq,Oceans may rise and take out homes/some small islands,list.conseq.comment,No,2,1,"26,3,40",
40,1,2,0,list.conseq,Poorer countries hit hardest as richer countries can buy supplies etc,list.conseq.comment,No,3,1,38,
41,1,1,0,list.conseq,IDK,list.conseq.comment,OMG,1,1,0,
42,1,2,0,list.conseq,snow melting,list.conseq.comment,not sure,1,1,39,
42,1,2,0,list.conseq,higher heat,list.conseq.comment,not sure,2,1,22,
43,1,1,0,list.conseq,Increase of temperature,list.conseq.comment,no,1,1,22,
43,1,1,0,list.conseq,Increase in natural disasters,list.conseq.comment,no,2,1,15,
43,1,1,0,list.conseq,change to coastlines,list.conseq.comment,no,3,1,40,
44,2,2,0,list.conseq,sea rises,list.conseq.comment,,1,1,17,
44,2,2,0,list.conseq,temperature rises,list.conseq.comment,,2,1,22,
44,2,2,0,list.conseq,more co2,list.conseq.comment,,3,1,41,
44,2,2,0,list.conseq,population dieoff,list.conseq.comment,,4,1,25,
45,2,3,0,list.conseq,"a very slight rise in temperature ,03 of a degree if that",list.conseq.comment,we can only speculate what will happen,1,1,22,
45,2,3,0,list.conseq,lowering of the temperature,list.conseq.comment,we can only speculate what will happen,2,1,42,
45,2,3,0,list.conseq,no rise of temperature,list.conseq.comment,we can only speculate what will happen,3,1,43,
46,1,2,0,list.conseq,global temperature drops,list.conseq.comment,"planet will warm due to warming activity, causing icecaps to melt which will result in temperature changes (drops) and may lead to next ice age",1,1,42,
46,1,2,0,list.conseq,ice age,list.conseq.comment,"planet will warm due to warming activity, causing icecaps to melt which will result in temperature changes (drops) and may lead to next ice age",2,1,33,
47,1,1,0,list.conseq,atmosphere gets warmer,list.conseq.comment,,1,1,22,
47,1,1,0,list.conseq,melanomers rise,list.conseq.comment,,2,1,5,
47,1,1,0,list.conseq,"less fresh water, crops and animals die",list.conseq.comment,,3,1,"29,8,11",
48,1,1,0,list.conseq,Fires,list.conseq.comment,,1,1,27,
48,1,1,0,list.conseq,No Water,list.conseq.comment,,2,1,29,
48,1,1,0,list.conseq,Flooding,list.conseq.comment,,3,1,28,
49,2,1,0,list.conseq,Ice keeps melting and sea levels change causing flooding of coastal regions with cities being wiped out,list.conseq.comment,,1,1,"12,17,26,40",
49,2,1,0,list.conseq,Animals becoming extinct i.e. polar bears,list.conseq.comment,,2,1,11,
49,2,1,0,list.conseq,More dessert like land,list.conseq.comment,,3,1,45,
50,1,1,0,list.conseq,flood,list.conseq.comment,,1,1,28,
50,1,1,0,list.conseq,extreme weather,list.conseq.comment,,2,1,46,
50,1,1,0,list.conseq,less food,list.conseq.comment,,3,1,8,
52,1,1,0,list.conseq,an increase in damaging storms,list.conseq.comment,these were forecast and are starting to happen,1,1,2,
52,1,1,0,list.conseq,longer droughts,list.conseq.comment,these were forecast and are starting to happen,2,1,6,
52,1,1,0,list.conseq,rising sea levels,list.conseq.comment,these were forecast and are starting to happen,3,1,17,
52,1,1,0,list.conseq,the oceans becoming more acidic,list.conseq.comment,these were forecast and are starting to happen,4,1,47,
52,1,1,0,list.conseq,the extiniction of species,list.conseq.comment,these were forecast and are starting to happen,5,1,11,
53,1,2,0,list.conseq,short of food,list.conseq.comment,none,1,1,8,
53,1,2,0,list.conseq,forest gone,list.conseq.comment,none,2,1,18,
53,1,2,0,list.conseq,trees,list.conseq.comment,none,3,1,18,"Interpreted this as destruction of trees, given the response of 'forest gone'"
54,1,1,0,list.conseq,sea levels rising,list.conseq.comment,no comments,1,1,17,
54,1,1,0,list.conseq,more frequent and more extreme weather events,list.conseq.comment,no comments,2,1,46,
54,1,1,0,list.conseq,extinction,list.conseq.comment,no comments,3,1,11,
55,1,1,0,list.conseq,temp rises,list.conseq.comment,,1,1,22,
55,1,1,0,list.conseq,crops fail,list.conseq.comment,,2,1,8,
55,1,1,0,list.conseq,sea level rises / polar caps melt,list.conseq.comment,,3,1,"12,17",
56,1,1,0,list.conseq,the heat around the earth will increase and melt all the ice flooding the earth,list.conseq.comment,,1,1,"22,12,17,26,3,40","Wasn't sure of 'flooding' severity, encompassed it within existing items"
57,1,1,0,list.conseq,higher seas,list.conseq.comment,"higher seas
storms
cyclones",1,1,17,
57,1,1,0,list.conseq,storms,list.conseq.comment,"higher seas
storms
cyclones",2,1,2,
57,1,1,0,list.conseq,cyclones,list.conseq.comment,"higher seas
storms
cyclones",3,1,2,
58,1,1,0,list.conseq,High seas,list.conseq.comment,no,1,1,17,
58,1,1,0,list.conseq,hotter days,list.conseq.comment,no,2,1,22,
58,1,1,0,list.conseq,more storms,list.conseq.comment,no,3,1,2,
59,1,2,0,list.conseq,"Quite possibly another global ice age which will last for generations and results in the death of billions of people, and possibly the extinction of many species including human beings.",list.conseq.comment,none,1,1,"33,11,25",
60,2,2,0,list.conseq,drough,list.conseq.comment,no,1,1,6,
60,2,2,0,list.conseq,flood,list.conseq.comment,no,2,1,28,
60,2,2,0,list.conseq,erosion,list.conseq.comment,no,3,1,21,
61,2,3,0,list.conseq,crops will fail,list.conseq.comment,no,1,1,8,
61,2,3,0,list.conseq,poles will melt,list.conseq.comment,no,2,1,12,
61,2,3,0,list.conseq,oceans will lift flooding a large potion of the planet,list.conseq.comment,no,3,1,"17,3,26,40",
62,1,1,0,list.conseq,droughts,list.conseq.comment,,1,1,6,
62,1,1,0,list.conseq,extreme cold weather,list.conseq.comment,,2,1,49,
63,1,1,0,list.conseq,large number of cows,list.conseq.comment,na,1,1,48,
64,1,1,0,list.conseq,Ocean sea levels rise,list.conseq.comment,,1,1,17,
64,1,1,0,list.conseq,Increasing climate extremes eg Drought,list.conseq.comment,,2,1,"46,6",
64,1,1,0,list.conseq,Loss of animal habitats,list.conseq.comment,,3,1,50,
65,1,1,0,list.conseq,The weather will get warmer,list.conseq.comment,,1,1,22,
65,1,1,0,list.conseq,Vegetation will cease to exist,list.conseq.comment,,2,1,18,
65,1,1,0,list.conseq,More Greenhouse emissions,list.conseq.comment,,3,1,51,
66,1,1,0,list.conseq,"more violent weather like cyclones,tornado's,droughts,fires and earthquakes.",list.conseq.comment,,1,1,"15,2,6,52",
66,1,1,0,list.conseq,shrinking of the ice and rising tides in the arctic regions.,list.conseq.comment,,2,1,"12,17",
67,1,1,0,list.conseq,sea level rises,list.conseq.comment,none,1,1,17,
67,1,1,0,list.conseq,changes in rainfall,list.conseq.comment,none,2,1,53,
67,1,1,0,list.conseq,biodiversity loses,list.conseq.comment,none,3,1,"18,11",
68,1,3,0,list.conseq,If humans leave it alone very little will happen to change it.,list.conseq.comment,Back of with climate change rubbish,1,1,54,
68,1,3,0,list.conseq,If man interferes all what happen is the politicians will screw the world up. It is a money grabbing thing to make the assumption that we are causing it to the level we are being accused of.,list.conseq.comment,Back of with climate change rubbish,2,1,55,
69,2,2,0,list.conseq,IDK,list.conseq.comment,"IDK
",1,1,0,
69,2,2,0,list.conseq,IDK,list.conseq.comment,"IDK
",2,1,0,
69,2,2,0,list.conseq,IDK,list.conseq.comment,"IDK
",3,1,0,
70,1,2,0,list.conseq,trees die,list.conseq.comment,bad,1,1,18,
71,1,1,0,list.conseq,increase in the average global temperature,list.conseq.comment,pretty much we might be looking at an extinction level event and noone cares,1,1,22,
71,1,1,0,list.conseq,ocean level rises and seafood dieoffs,list.conseq.comment,pretty much we might be looking at an extinction level event and noone cares,2,1,"67,17",
71,1,1,0,list.conseq,"erratic weather patterns leading to droughts, floods, storms",list.conseq.comment,pretty much we might be looking at an extinction level event and noone cares,3,1,"20,28,2,6",
72,1,1,0,list.conseq,world getting hotter,list.conseq.comment,,1,1,22,
73,2,2,0,list.conseq,"I will not be here to know in 2050, long dead!!!!!",list.conseq.comment,,1,1,0,
73,2,2,0,list.conseq,"The Earth will decide what is and will happen, not you or I!!!!!!!",list.conseq.comment,,2,1,0,
74,1,1,0,list.conseq,Increase or decrease in temperatures,list.conseq.comment,,1,1,"22,42",
74,1,1,0,list.conseq,Change in seasons,list.conseq.comment,,2,1,56,
74,1,1,0,list.conseq,Change in climate areas (tropical to desert),list.conseq.comment,,3,1,45,
74,1,1,0,list.conseq,"Increased intensity of droughts, floods, storms, cold snaps, heat waves",list.conseq.comment,,4,1,"2,6,28,23,57",
74,1,1,0,list.conseq,Traditional food production systems will not produce enough food,list.conseq.comment,,5,1,8,
74,1,1,0,list.conseq,Water shortages and decreased quality of available water,list.conseq.comment,,6,1,"58,29",
74,1,1,0,list.conseq,Potentially increased sea levels,list.conseq.comment,,7,1,17,
75,1,1,0,list.conseq,ice melting in antarctica > flood / rising sea,list.conseq.comment,,1,1,"12,17",
76,1,1,0,list.conseq,higher seas,list.conseq.comment,we are killing the planet,1,1,17,
76,1,1,0,list.conseq,more natural disasters,list.conseq.comment,we are killing the planet,2,1,15,
76,1,1,0,list.conseq,less food,list.conseq.comment,we are killing the planet,3,1,8,
77,1,2,0,list.conseq,Lose animal species,list.conseq.comment,No further comments.,1,1,11,
77,1,2,0,list.conseq,grow accustomed to warmer weather,list.conseq.comment,No further comments.,2,1,"22,59",
77,1,2,0,list.conseq,water rises in the ocean,list.conseq.comment,No further comments.,3,1,17,
78,1,2,0,list.conseq,Our great barrier reef could start to disappear.,list.conseq.comment,No I am not sure of what the solutions are = money alone is not going to fix it,1,1,14,
78,1,2,0,list.conseq,More fires and floods,list.conseq.comment,No I am not sure of what the solutions are = money alone is not going to fix it,2,1,"27,28",
79,1,2,0,list.conseq,drought,list.conseq.comment,no,1,1,6,
79,1,2,0,list.conseq,water shortage,list.conseq.comment,no,2,1,29,
79,1,2,0,list.conseq,extreme heat,list.conseq.comment,no,3,1,22,
80,2,1,0,list.conseq,Polar Ice melting,list.conseq.comment,,1,1,17,
80,2,1,0,list.conseq,Hotter Summers,list.conseq.comment,,2,1,22,
80,2,1,0,list.conseq,Animals and Plants negatively affected by the warmer conditions,list.conseq.comment,,3,1,"11,18",
82,2,2,0,list.conseq,burning of coal,list.conseq.comment,,1,1,61,
82,2,2,0,list.conseq,"pollution, plastic's in ocean, litter in sea",list.conseq.comment,,2,1,"65,66",
83,2,3,0,list.conseq,egg would cook in the sun,list.conseq.comment,no,1,1,22,
84,2,2,0,list.conseq,we will heat up and have wamer tempertors,list.conseq.comment,every one tell us this but I am not convinced,1,1,22,
85,1,1,0,list.conseq,increase of temperature,list.conseq.comment,,1,1,22,
85,1,1,0,list.conseq,destruction of ecosystems,list.conseq.comment,,2,1,"18,11",
85,1,1,0,list.conseq,impact to flora and fauna,list.conseq.comment,,3,1,"18,11",
86,1,1,0,list.conseq,loss of flora and fauna,list.conseq.comment,,1,1,"18,11",
86,1,1,0,list.conseq,rise in climate temperatures,list.conseq.comment,,2,1,22,
86,1,1,0,list.conseq,loss of ecosystems,list.conseq.comment,,3,1,"18,11",
87,1,1,0,list.conseq,water level rising,list.conseq.comment,No extra comments,1,1,17,
87,1,1,0,list.conseq,temperature gets warmer,list.conseq.comment,No extra comments,2,1,22,
88,1,1,0,list.conseq,reduced fish in the ocean,list.conseq.comment,none,1,1,67,
88,1,1,0,list.conseq,extinction of cold climate animals such as polar bears,list.conseq.comment,none,2,1,11,
88,1,1,0,list.conseq,increased maximum temperatures,list.conseq.comment,none,3,1,22,
89,1,1,0,list.conseq,flooding,list.conseq.comment,No,1,1,28,
89,1,1,0,list.conseq,fires,list.conseq.comment,No,2,1,27,
89,1,1,0,list.conseq,drought,list.conseq.comment,No,3,1,6,
90,1,1,0,list.conseq,end of life on earth,list.conseq.comment,,1,1,25,
1,3,3,0,list.conseq,Nothing i can see happening,list.conseq.comment,"We were told by Tim Flannery and the climate council that islands would be gone due to rising sea levels, that has not happened
Tim Flannery said it was no use building dams as it would not rain (we have had record floods )
The Great Barrier Reef would die ( It is a natural phenomina that refreshes the reef and produce new coral)",1,0,-1,
10,3,2,0,list.conseq,they create more work/ jobs for themself to justify this claim,list.conseq.comment,"research needs money, who is paying for all this??",1,0,-1,
10,3,2,0,list.conseq,they can then demand to be paid to monitor the process,list.conseq.comment,"research needs money, who is paying for all this??",2,0,-1,
10,3,2,0,list.conseq,it boosts their ego,list.conseq.comment,"research needs money, who is paying for all this??",3,0,-1,
18,3,1,0,list.conseq,Beaches washed away and housing along beaches collapsing,list.conseq.comment,,1,0,-1,
18,3,1,0,list.conseq,Massive tides causing untold damage.,list.conseq.comment,,2,0,-1,
18,3,1,0,list.conseq,"Total change in climates, extreme HOTS and COLDS",list.conseq.comment,,3,0,-1,
18,3,1,0,list.conseq,Atmosphere polluting factories closed if unable too greatly reduce carbon emissions.,list.conseq.comment,,4,0,-1,
18,3,1,0,list.conseq,Unemployment rising because of.,list.conseq.comment,,5,0,-1,
18,3,1,0,list.conseq,Change too type of international/local transportation,list.conseq.comment,,6,0,-1,
13,2,1,1,list.conseq,hjfjhfh,list.conseq.comment,hfhf,1,1,-1,
51,1,1,1,list.conseq,ujyhgf,list.conseq.comment,ujyhtgfr,1,1,-1,
81,1,1,1,list.conseq,Green,list.conseq.comment,Nothing much,1,1,-1,
81,1,1,1,list.conseq,House,list.conseq.comment,Nothing much,2,1,-1,
81,1,1,1,list.conseq,Effect,list.conseq.comment,Nothing much,3,1,-1,
2,1,1,0,list.mitig,stop greenhouse gas emissions,list.mitig.comment,,1,1,12,
2,1,1,0,list.mitig,stop over development,list.mitig.comment,,2,1,13,
2,1,1,0,list.mitig,plant more trees,list.mitig.comment,,3,1,11,
3,1,1,0,list.mitig,phase out industrial pollution,list.mitig.comment,no,1,1,14,
3,1,1,0,list.mitig,stop use of wood and coal fire in mainly developing countries,list.mitig.comment,no,2,1,15,
3,1,1,0,list.mitig,,list.mitig.comment,no,3,1,-1,
4,1,1,0,list.mitig,stop and correct pollution,list.mitig.comment,,1,1,"14,22",
4,1,1,0,list.mitig,stop using fossil fuels,list.mitig.comment,,2,1,12,
4,1,1,0,list.mitig,reforest the earth,list.mitig.comment,,3,1,11,
5,2,2,0,list.mitig,do not know,list.mitig.comment,do not know,1,1,0,
6,1,1,0,list.mitig,we could all become vegetarians,list.mitig.comment,na,1,1,16,
7,1,1,0,list.mitig,change from fossil fuels to clean energy,list.mitig.comment,,1,1,17,
8,1,1,0,list.mitig,Renewable Energy,list.mitig.comment,,1,1,17,
8,1,1,0,list.mitig,reducing emissions,list.mitig.comment,,2,1,12,
8,1,1,0,list.mitig,Land care,list.mitig.comment,,3,1,18,
8,1,1,0,list.mitig,Reducing waste,list.mitig.comment,,4,1,14,
11,1,1,0,list.mitig,reduce carbon emissions,list.mitig.comment,,1,1,12,
12,1,1,0,list.mitig,Quota on travel (car/plane),list.mitig.comment,Climate change will increase the difference between have/have nots. It already is - why should people who can afford electric cars not be liable for roads etc when a poorer person has to have a petrol car and gets hit with extreme petrol/tax costs. My view this is a reason why lower income people believe climate change is a scam as they/we are always hit with the cost. electricity price goes up - wealthy people put solar on - poorer people cant.,1,1,"19,32",
12,1,1,0,list.mitig,Equality for minimization of electric cars/smart homes,list.mitig.comment,Climate change will increase the difference between have/have nots. It already is - why should people who can afford electric cars not be liable for roads etc when a poorer person has to have a petrol car and gets hit with extreme petrol/tax costs. My view this is a reason why lower income people believe climate change is a scam as they/we are always hit with the cost. electricity price goes up - wealthy people put solar on - poorer people cant.,2,1,20,
12,1,1,0,list.mitig,Better base for coal/wind/wave etc,list.mitig.comment,Climate change will increase the difference between have/have nots. It already is - why should people who can afford electric cars not be liable for roads etc when a poorer person has to have a petrol car and gets hit with extreme petrol/tax costs. My view this is a reason why lower income people believe climate change is a scam as they/we are always hit with the cost. electricity price goes up - wealthy people put solar on - poorer people cant.,3,1,1,
12,1,1,0,list.mitig,Consider all views not just extreme left,list.mitig.comment,Climate change will increase the difference between have/have nots. It already is - why should people who can afford electric cars not be liable for roads etc when a poorer person has to have a petrol car and gets hit with extreme petrol/tax costs. My view this is a reason why lower income people believe climate change is a scam as they/we are always hit with the cost. electricity price goes up - wealthy people put solar on - poorer people cant.,4,1,-1,
14,1,1,0,list.mitig,reduce carbon emissions,list.mitig.comment,nah,1,1,12,
15,2,2,0,list.mitig,do not know,list.mitig.comment,do not know,1,1,0,
16,1,1,0,list.mitig,stop cutting down forests,list.mitig.comment,no,1,1,21,
16,1,1,0,list.mitig,stop using fossil fuels,list.mitig.comment,no,2,1,12,
16,1,1,0,list.mitig,undertake massive tree plantings and reforestations,list.mitig.comment,no,3,1,11,
16,1,1,0,list.mitig,stop polluting the earth and clean up what we've done,list.mitig.comment,no,4,1,"14,22",
17,1,1,0,list.mitig,limit CO2 emissions from power stations and other industrial complexes,list.mitig.comment,No,1,1,12,
17,1,1,0,list.mitig,more tree planting,list.mitig.comment,No,2,1,11,
17,1,1,0,list.mitig,stop using fossil fuels,list.mitig.comment,No,3,1,12,
17,1,1,0,list.mitig,,list.mitig.comment,No,4,1,-1,
19,2,1,0,list.mitig,idk,list.mitig.comment,nah,1,1,0,
19,2,1,0,list.mitig,idk,list.mitig.comment,nah,2,1,0,
19,2,1,0,list.mitig,idk,list.mitig.comment,nah,3,1,0,
20,2,1,0,list.mitig,reduce consumption,list.mitig.comment,,1,1,4,
21,1,1,0,list.mitig,Recycle,list.mitig.comment,,1,1,24,
21,1,1,0,list.mitig,Enable the production of more renewable energy,list.mitig.comment,,2,1,1,
21,1,1,0,list.mitig,Reduce waste,list.mitig.comment,,3,1,14,
21,1,1,0,list.mitig,Use bio-degradable products,list.mitig.comment,,4,1,25,
21,1,1,0,list.mitig,Eat less meat,list.mitig.comment,,5,1,16,
22,1,2,0,list.mitig,encourage the worlds major polluters to cut their use of fires daily,list.mitig.comment,no,1,1,15,
22,1,2,0,list.mitig,major polluters must cut industrial emmisions....eg  China,list.mitig.comment,no,2,1,14,
23,2,2,0,list.mitig,stop burning fossil fuels,list.mitig.comment,no,1,1,12,
23,2,2,0,list.mitig,stop cutting down trees,list.mitig.comment,no,2,1,21,
23,2,2,0,list.mitig,using renewable energy,list.mitig.comment,no,3,1,17,
24,2,2,0,list.mitig,government,list.mitig.comment,,1,1,26,
25,1,1,0,list.mitig,Stop using fossil fuel.,list.mitig.comment,No,1,1,12,
25,1,1,0,list.mitig,Stop using anything disposable.,list.mitig.comment,No,2,1,51,
26,2,2,0,list.mitig,use less water,list.mitig.comment,,1,1,27,
27,1,1,0,list.mitig,reduce plastic usage,list.mitig.comment,none,1,1,28,
27,1,1,0,list.mitig,reduce cutting trees,list.mitig.comment,none,2,1,21,
27,1,1,0,list.mitig,reduce mining,list.mitig.comment,none,3,1,29,
28,1,2,0,list.mitig,. Reduce the burning of fossil fuels such as coal,list.mitig.comment,,1,1,12,
28,1,2,0,list.mitig,. Produce electricity by using solar panels and wind turbines,list.mitig.comment,,2,1,17,
29,1,1,0,list.mitig,"Maybe use their microwave a bit less, or put things like the fire out earlier.",list.mitig.comment,"No, I believe it's clear.",1,1,"4,31",
29,1,1,0,list.mitig,Use less electricity to dis-encourage the manufacturers to use fossil fuelled energy.,list.mitig.comment,"No, I believe it's clear.",2,1,4,
30,1,1,0,list.mitig,recycle,list.mitig.comment,,1,1,24,
30,1,1,0,list.mitig,reduce energy usage,list.mitig.comment,,2,1,4,
31,1,1,0,list.mitig,drive less,list.mitig.comment,not sure,1,1,32,
31,1,1,0,list.mitig,use green energy,list.mitig.comment,not sure,2,1,17,
31,1,1,0,list.mitig,eat less meat,list.mitig.comment,not sure,3,1,16,
32,1,1,0,list.mitig,'- Renewable resources,list.mitig.comment,,1,1,17,
32,1,1,0,list.mitig,- Carbon tax,list.mitig.comment,,2,1,3,
33,1,1,0,list.mitig,reduce their impact,list.mitig.comment,,1,1,33,
35,1,1,0,list.mitig,Have more renewable energy like wind farms and solar panels,list.mitig.comment,,1,1,17,
35,1,1,0,list.mitig,Have more electric vehicles,list.mitig.comment,,2,1,34,
37,2,2,0,list.mitig,we could limit the number of cars on the roads,list.mitig.comment,No,1,1,32,
37,2,2,0,list.mitig,we could continue to improve industry so that they do not put out as much of the gases into the atmosphere,list.mitig.comment,No,2,1,36,
37,2,2,0,list.mitig,we could take better care of our planet by keeping it cleaner,list.mitig.comment,No,3,1,22,
38,1,1,0,list.mitig,Support political parties that advocate policy changes to fight against climate change,list.mitig.comment,,1,1,37,
38,1,1,0,list.mitig,Educate children about the importance of sustaining natural ecosystems from a young age,list.mitig.comment,,2,1,38,
38,1,1,0,list.mitig,Make small lifestyle changes to reduce the amount of pollution emitted per household,list.mitig.comment,,3,1,4,
38,1,1,0,list.mitig,Campaigns to plant more trees,list.mitig.comment,,4,1,11,
38,1,1,0,list.mitig,Protests/movements to stop the use of non-sustainable energy,list.mitig.comment,,5,1,12,
38,1,1,0,list.mitig,Protests/movements to stop deforestation and save critically endangered animals and plants,list.mitig.comment,,6,1,21,
39,1,1,0,list.mitig,Grow more Trees,list.mitig.comment,None,1,1,11,
40,1,2,0,list.mitig,Stop overpopulation,list.mitig.comment,No,1,1,8,
40,1,2,0,list.mitig,use nuclear power,list.mitig.comment,No,2,1,9,
40,1,2,0,list.mitig,aim for renewable energy sources,list.mitig.comment,No,3,1,17,
42,1,2,0,list.mitig,more eco friendly industies,list.mitig.comment,not sure,1,1,36,
43,1,1,0,list.mitig,Support renewable energy,list.mitig.comment,no,1,1,1,
43,1,1,0,list.mitig,Reduce waste,list.mitig.comment,no,2,1,14,
43,1,1,0,list.mitig,plant more trees,list.mitig.comment,no,3,1,11,
44,2,2,0,list.mitig,limit human reproduction reduce population growth globally,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,1,1,8,
44,2,2,0,list.mitig,ban all non renewable energy production,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,2,1,12,
44,2,2,0,list.mitig,ban petro chemical cars,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,3,1,32,
44,2,2,0,list.mitig,re plant forrests,list.mitig.comment,that is IF man is the responsible factor and climate change is occuring,4,1,11,
46,1,2,0,list.mitig,cut emissions,list.mitig.comment,vegans should shut the hell up about everyone giving up meat as many vegan plant food take up more space and use up more resources (like water etc) than animals do.  Eating meat is natural (all animals do it and Man is an animal),1,1,12,
